work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,company_location,company_size,work_setting
2023,1,0,71,75000,7,80976,42,36,1,1
2023,1,0,45,151000,16,151000,87,76,1,1
2023,0,0,12,40000,7,43187,31,25,1,0
2023,2,0,45,145000,16,145000,13,11,1,2
2023,1,0,36,154000,16,154000,87,76,1,1
2023,1,0,36,143000,16,143000,87,76,1,1
2023,1,0,71,65000,8,79976,86,75,1,1
2023,0,0,71,190000,16,190000,87,76,1,1
2023,0,0,71,120000,16,120000,87,76,1,1
2023,1,0,71,90000,8,110736,86,75,1,1
2023,2,0,45,111000,16,111000,87,76,1,1
2023,3,0,45,265000,16,265000,87,76,1,1
2023,3,0,45,235000,16,235000,87,76,1,1
2023,0,0,71,112000,3,122638,78,69,2,0
2022,1,0,71,70000,7,73546,31,25,1,2
2023,1,0,45,75000,16,75000,87,76,1,2
2023,1,0,45,60400,16,60400,87,76,1,2
2022,2,0,94,164000,7,172309,42,36,2,2
2023,1,0,71,56000,7,60462,6,25,1,2
2023,1,0,36,83500,16,83500,87,76,1,2
2023,1,0,36,52500,16,52500,87,76,1,2
2023,2,0,71,201036,16,201036,87,76,1,1
2023,2,0,71,134024,16,134024,87,76,1,1
2023,0,0,45,62000,16,62000,87,76,1,2
2023,0,0,45,58000,16,58000,87,76,1,2
2023,2,0,71,172000,16,172000,87,76,1,1
2023,2,0,71,115000,16,115000,87,76,1,1
2023,0,0,45,125000,16,125000,87,76,1,1
2023,0,0,45,90000,16,90000,87,76,1,1
2023,2,0,45,139500,16,139500,87,76,1,1
2023,2,0,45,109400,16,109400,87,76,1,1
2023,1,0,45,145000,16,145000,87,76,1,1
2023,2,0,71,239748,16,239748,87,76,1,1
2023,2,0,71,159832,16,159832,87,76,1,1
2023,2,0,71,186300,16,186300,87,76,1,2
2023,2,0,71,102500,16,102500,87,76,1,2
2023,2,0,42,149040,16,149040,87,76,1,2
2023,2,0,42,113900,16,113900,87,76,1,2
2023,2,0,45,153600,16,153600,87,76,1,2
2023,2,0,45,106800,16,106800,87,76,1,2
2023,2,0,45,172600,16,172600,87,76,1,2
2023,2,0,45,107900,16,107900,87,76,1,2
2023,2,0,36,180180,16,180180,87,76,1,1
2023,2,0,36,106020,16,106020,87,76,1,1
2023,2,0,42,376080,16,376080,87,76,1,2
2023,2,0,42,213120,16,213120,87,76,1,2
2023,2,0,36,206500,16,206500,87,76,1,2
2023,2,0,36,121600,16,121600,87,76,1,2
2023,2,0,31,170000,16,170000,87,76,2,2
2023,2,0,12,90000,16,90000,87,76,2,2
2023,0,0,36,95000,16,95000,87,76,1,2
2023,0,0,36,70000,16,70000,87,76,1,2
2023,2,0,99,120000,16,120000,87,76,1,2
2023,2,0,121,175000,16,175000,87,76,1,1
2023,1,0,36,206000,16,206000,87,76,1,1
2023,2,0,53,65000,16,65000,17,15,1,1
2023,2,0,53,48000,16,48000,17,15,1,1
2023,2,0,8,87000,16,87000,87,76,1,1
2023,1,0,71,145000,16,145000,87,76,1,1
2023,0,0,45,115100,16,115100,87,76,1,1
2023,0,0,45,73900,16,73900,87,76,1,1
2023,1,0,45,70000,8,86128,86,75,1,2
2023,1,0,45,47500,8,58444,86,75,1,2
2023,1,0,87,130000,16,130000,87,76,2,2
2023,2,0,71,205000,16,205000,87,76,1,1
2023,2,0,122,141288,16,141288,87,76,1,1
2023,2,0,122,94192,16,94192,87,76,1,1
2023,2,0,47,184000,16,184000,87,76,1,2
2023,2,0,47,143000,16,143000,87,76,1,2
2023,1,0,96,160000,16,160000,87,76,1,1
2023,1,0,96,147000,16,147000,87,76,1,1
2023,1,0,124,100000,14,74883,72,63,2,2
2023,0,0,4,70000,16,70000,37,5,2,1
2023,0,0,2,80000,16,80000,77,68,1,0
2023,3,0,45,210914,16,210914,87,76,1,2
2023,3,0,45,116704,16,116704,87,76,1,2
2023,1,0,8,185700,16,185700,87,76,1,1
2023,1,0,8,165000,16,165000,87,76,1,1
2023,2,0,57,193000,16,193000,87,76,1,2
2023,2,0,57,136850,16,136850,87,76,1,2
2023,2,0,99,139500,16,139500,87,76,1,1
2023,2,0,99,109400,16,109400,87,76,1,1
2023,2,0,45,276000,16,276000,87,76,1,2
2023,1,0,71,55000,7,59382,76,67,1,1
2023,1,0,71,45000,7,48585,76,67,1,1
2023,1,0,45,70000,7,75577,73,64,1,2
2023,1,0,45,45000,7,48585,73,64,1,2
2023,2,0,99,161000,8,198094,86,75,1,1
2023,2,0,99,83300,8,102492,86,75,1,1
2023,2,0,45,112700,8,138666,86,75,1,1
2023,2,0,45,83300,8,102492,86,75,1,1
2022,2,0,19,130000,16,130000,87,76,2,2
2021,1,0,67,150000,16,150000,87,76,1,2
2023,2,0,96,260000,16,260000,13,11,1,2
2023,2,0,96,110000,16,110000,13,11,1,2
2023,2,0,8,170000,16,170000,87,76,1,2
2023,2,0,8,130000,16,130000,87,76,1,2
2023,2,0,99,163800,16,163800,87,76,1,1
2023,2,0,99,126000,16,126000,87,76,1,1
2023,1,0,71,106250,16,106250,87,76,1,1
2023,3,0,45,167500,16,167500,87,76,1,1
2023,3,0,45,106500,16,106500,87,76,1,1
2023,2,0,36,250000,16,250000,87,76,1,2
2023,2,0,36,138000,16,138000,87,76,1,2
2023,1,0,36,130000,16,130000,13,11,1,2
2023,1,0,36,100000,16,100000,13,11,1,2
2023,2,0,81,115000,7,124163,31,25,2,1
2023,1,0,68,104500,16,104500,87,76,1,1
2023,1,0,68,70000,16,70000,87,76,1,1
2023,1,0,64,90000,16,90000,87,76,1,1
2023,1,0,64,70000,16,70000,87,76,1,1
2023,1,0,122,125000,16,125000,87,76,1,2
2023,2,0,36,127000,16,127000,87,76,1,2
2023,2,0,71,210550,16,210550,87,76,1,1
2023,2,0,71,153300,16,153300,87,76,1,1
2023,1,0,71,200000,16,200000,87,76,1,2
2023,2,0,36,161500,16,161500,87,76,1,2
2023,2,0,36,119500,16,119500,87,76,1,2
2023,2,0,41,105000,16,105000,87,76,1,1
2023,2,0,41,85000,16,85000,87,76,1,1
2023,2,0,122,215000,16,215000,87,76,1,1
2023,2,0,122,146300,16,146300,87,76,1,1
2023,0,0,2,200000,7,215936,31,25,2,2
2023,1,0,45,72000,16,72000,54,47,1,2
2023,1,0,45,60000,16,60000,54,47,1,2
2023,2,0,99,153400,16,153400,87,76,1,1
2023,2,0,99,122700,16,122700,87,76,1,1
2023,2,0,71,123900,16,123900,87,76,1,2
2023,1,0,122,340000,16,340000,87,76,1,2
2023,1,0,122,150000,16,150000,87,76,1,2
2023,1,0,71,60000,7,64781,29,24,1,0
2023,2,0,36,185900,16,185900,87,76,1,1
2023,2,0,36,121700,16,121700,87,76,1,1
2023,2,2,124,50000,16,50000,59,5,1,0
2023,0,0,36,100000,16,100000,88,76,2,2
2023,3,0,45,310000,16,310000,87,76,1,2
2023,3,0,45,239000,16,239000,87,76,1,2
2023,0,0,36,150000,16,150000,87,76,1,1
2023,2,0,71,149076,16,149076,87,76,1,1
2023,2,0,71,82365,16,82365,87,76,1,1
2023,2,0,36,85500,16,85500,87,76,1,1
2023,1,0,71,97750,16,97750,87,76,1,2
2023,1,0,71,116990,16,116990,87,76,1,2
2023,1,0,71,82920,16,82920,87,76,1,2
2023,1,0,106,200000,16,200000,87,76,0,1
2023,1,0,106,125000,16,125000,87,76,0,1
2023,2,0,53,155000,16,155000,87,76,1,1
2023,2,0,53,140000,16,140000,87,76,1,1
2023,1,0,100,205920,16,205920,87,76,1,1
2023,1,0,100,171600,16,171600,87,76,1,1
2023,2,0,45,121500,16,121500,87,76,1,2
2023,2,0,45,78000,16,78000,87,76,1,2
2023,1,0,45,116000,16,116000,87,76,1,1
2023,1,0,36,65000,8,79976,86,75,1,2
2023,1,0,36,36050,8,44356,86,75,1,2
2023,2,0,36,180000,16,180000,87,76,1,1
2023,1,0,45,200000,16,200000,87,76,1,1
2023,1,0,45,105000,8,129192,86,75,1,1
2023,1,0,45,85000,8,104584,86,75,1,1
2023,0,0,36,30000,16,30000,37,31,1,0
2023,1,0,122,185000,16,185000,87,76,1,1
2023,1,0,122,125000,16,125000,87,76,1,1
2022,0,3,36,34320,16,34320,87,76,0,2
2023,2,0,88,70000,7,75577,64,56,2,2
2022,3,0,68,106000,16,106000,88,60,2,1
2023,2,0,36,122000,16,122000,87,76,1,2
2023,2,0,36,93800,16,93800,87,76,1,2
2023,2,0,68,150000,16,150000,54,47,1,2
2023,2,0,68,90000,16,90000,54,47,1,2
2023,0,0,33,220000,16,220000,87,76,1,1
2023,2,0,17,67000,7,72338,31,25,1,2
2023,0,0,2,60000,7,64781,31,25,1,1
2023,1,0,71,40000,16,40000,29,24,2,0
2023,2,0,36,152380,16,152380,87,76,1,1
2023,2,0,36,121904,16,121904,87,76,1,1
2023,2,0,42,168400,16,168400,87,76,1,1
2023,2,0,42,105200,16,105200,87,76,1,1
2023,2,0,99,128280,16,128280,87,76,1,1
2023,2,0,99,106900,16,106900,87,76,1,1
2022,2,0,94,192000,16,192000,87,76,2,2
2023,1,0,45,100000,16,100000,87,76,1,1
2023,2,0,121,100000,7,107968,31,25,0,2
2023,2,0,121,80000,7,86374,31,25,0,2
2023,2,0,99,275000,16,275000,31,25,1,1
2023,2,0,99,174000,16,174000,31,25,1,1
2023,2,0,36,170500,16,170500,87,76,1,2
2023,2,0,53,60027,8,73857,86,75,1,1
2023,2,0,53,44737,8,55044,86,75,1,1
2023,3,0,89,131899,8,162288,86,75,1,1
2023,3,0,89,104891,8,129058,86,75,1,1
2023,2,0,45,80000,16,80000,87,76,1,1
2023,2,0,45,65000,16,65000,87,76,1,1
2023,2,0,45,124740,16,124740,87,76,1,1
2023,2,0,45,65488,16,65488,87,76,1,1
2023,2,0,62,72200,16,72200,87,76,1,1
2023,2,0,62,64980,16,64980,87,76,1,1
2023,2,0,36,179975,16,179975,87,76,1,2
2023,2,0,36,86466,16,86466,87,76,1,2
2023,2,0,68,175000,16,175000,87,76,1,1
2023,2,0,68,120000,16,120000,87,76,1,1
2023,2,0,36,230000,16,230000,87,76,1,1
2023,2,0,53,120000,16,120000,87,76,1,1
2023,2,0,100,205920,16,205920,87,76,1,1
2023,2,0,100,171600,16,171600,87,76,1,1
2023,2,0,45,265000,16,265000,87,76,1,1
2023,1,0,11,130000,16,130000,87,76,1,1
2022,0,0,71,168000,16,168000,87,76,1,2
2023,1,0,6,36000,7,38868,76,67,2,0
2023,2,0,45,167580,16,167580,87,76,1,1
2023,2,0,45,87980,16,87980,87,76,1,1
2023,2,0,45,104000,16,104000,87,76,1,2
2023,2,0,45,65000,16,65000,87,76,1,2
2023,2,0,121,230000,16,230000,87,76,1,1
2023,2,0,99,269000,16,269000,13,11,1,2
2023,2,0,99,158000,16,158000,13,11,1,2
2023,2,0,8,197000,16,197000,87,76,1,1
2023,2,0,8,106000,16,106000,87,76,1,1
2023,1,0,80,150000,16,150000,87,76,1,2
2023,1,0,80,100000,16,100000,87,76,1,2
2023,2,0,45,290000,16,290000,87,76,1,2
2023,2,0,45,192000,16,192000,87,76,1,1
2023,2,0,45,172800,16,172800,87,76,1,1
2023,2,0,71,300240,16,300240,87,76,1,1
2023,2,0,71,200160,16,200160,87,76,1,1
2023,2,0,8,140000,16,140000,87,76,1,1
2023,2,0,53,169000,16,169000,87,76,1,1
2023,2,0,53,100000,16,100000,87,76,1,1
2023,1,0,45,95000,8,116888,86,75,2,2
2023,2,0,36,110000,16,110000,87,76,0,2
2023,2,0,36,80000,16,80000,87,76,0,2
2023,0,0,36,55000,16,55000,87,76,1,1
2023,0,0,36,48000,16,48000,87,76,1,1
2023,2,0,45,137500,16,137500,87,76,1,2
2023,2,0,45,81500,16,81500,87,76,1,2
2021,1,0,6,30000,16,30000,32,26,0,1
2023,2,0,99,186000,16,186000,87,76,1,2
2023,2,0,99,153088,16,153088,87,76,1,2
2023,1,0,47,190000,16,190000,87,76,1,2
2023,1,0,47,160000,16,160000,87,76,1,2
2023,1,0,47,190000,16,190000,87,76,1,1
2023,1,0,47,183310,16,183310,87,76,1,1
2023,2,0,45,66000,16,66000,87,76,1,2
2023,1,0,99,148500,16,148500,87,76,1,1
2023,1,0,99,126277,16,126277,87,76,1,1
2023,2,0,42,228000,16,228000,87,76,1,1
2023,2,0,107,180000,16,180000,87,76,1,1
2023,2,0,107,90000,16,90000,87,76,1,1
2023,2,0,107,272000,16,272000,87,76,1,1
2023,2,0,107,170000,16,170000,87,76,1,1
2023,2,0,45,259000,16,259000,87,76,1,2
2023,1,0,36,90000,8,110736,19,16,1,1
2023,1,0,36,60000,8,73824,19,16,1,1
2023,0,3,36,78000,13,18160,63,31,2,2
2023,0,0,71,101400,1,19910,11,10,2,2
2023,2,0,67,247500,16,247500,87,76,1,1
2023,2,0,67,172200,16,172200,87,76,1,1
2023,2,0,100,100000,7,107968,29,24,1,2
2023,2,0,100,70000,7,75577,29,24,1,2
2023,2,0,99,288000,16,288000,87,76,1,2
2023,1,0,67,60000,8,73824,86,75,1,1
2023,1,0,67,50000,8,61520,86,75,1,1
2023,2,0,71,215050,16,215050,87,76,1,2
2023,2,0,42,198000,16,198000,87,76,1,2
2023,2,0,42,114000,16,114000,87,76,1,2
2023,2,0,71,209300,16,209300,87,76,1,2
2023,2,0,71,182200,16,182200,87,76,1,2
2022,0,0,71,85000,16,85000,87,76,1,1
2023,1,0,99,40000,8,49216,86,75,1,2
2023,0,0,121,120000,16,120000,86,75,1,2
2023,0,0,121,60000,16,60000,86,75,1,2
2023,2,0,99,147100,16,147100,87,76,1,1
2023,2,0,99,90700,16,90700,87,76,1,1
2023,2,0,36,227000,16,227000,87,76,1,1
2023,2,0,42,160000,16,160000,87,76,1,2
2023,2,0,36,52000,7,56143,76,67,1,2
2023,2,0,36,48000,7,51824,76,67,1,2
2023,0,0,36,60000,16,60000,87,76,2,2
2023,0,0,36,50000,16,50000,47,76,2,0
2023,2,0,20,124999,8,153799,86,75,2,2
2023,2,0,36,52500,16,52500,87,76,1,1
2023,2,0,45,250000,16,250000,87,76,1,2
2023,2,0,45,162500,16,162500,87,76,1,2
2023,1,0,36,165000,16,165000,87,76,1,1
2023,1,0,36,124000,16,124000,87,76,1,1
2023,2,0,45,63000,16,63000,87,76,1,2
2023,2,0,122,253750,16,253750,76,67,1,1
2023,2,0,122,169200,16,169200,76,67,1,1
2023,1,0,71,170000,16,170000,87,76,1,1
2023,1,0,71,120000,16,120000,87,76,1,1
2023,2,0,45,213580,16,213580,87,76,1,2
2023,2,0,45,163625,16,163625,87,76,1,2
2022,2,0,107,375000,16,375000,87,76,1,2
2023,2,0,45,95000,7,102569,42,36,1,2
2023,3,0,45,210000,16,210000,87,76,1,1
2023,2,0,68,231250,16,231250,87,76,1,2
2023,2,0,68,138750,16,138750,87,76,1,2
2023,2,0,99,284310,16,284310,87,76,1,1
2023,2,0,99,153090,16,153090,87,76,1,1
2023,1,0,36,90000,8,110736,86,75,1,1
2023,1,0,36,70000,8,86128,86,75,1,1
2023,0,0,36,100000,16,100000,87,76,1,0
2023,2,0,67,225900,16,225900,87,76,1,1
2023,2,0,67,156400,16,156400,87,76,1,1
2023,2,0,36,385000,16,385000,87,76,1,1
2023,2,0,45,241871,16,241871,87,76,1,1
2023,2,0,45,133832,16,133832,87,76,1,1
2023,1,0,99,36000,16,36000,54,47,0,2
2023,1,0,99,100000,8,123040,86,75,1,1
2023,1,0,99,80000,8,98432,86,75,1,1
2023,2,0,71,216100,16,216100,87,76,1,1
2023,2,0,71,140800,16,140800,87,76,1,1
2023,1,0,99,120000,8,147648,86,75,1,1
2023,2,0,34,50000,7,53984,57,11,2,2
2023,0,0,71,110000,16,110000,87,76,0,0
2023,1,0,45,52000,8,63980,86,75,1,2
2023,3,0,45,284000,16,284000,87,76,1,2
2023,3,0,45,236000,16,236000,87,76,1,2
2023,2,0,122,248100,16,248100,13,11,1,1
2023,2,0,122,145900,16,145900,13,11,1,1
2023,2,0,121,155850,16,155850,87,76,1,1
2023,2,0,121,102544,16,102544,87,76,1,1
2023,1,0,71,151410,16,151410,87,76,1,2
2023,1,0,71,115360,16,115360,87,76,1,2
2023,1,0,45,55000,7,59382,76,67,1,2
2023,2,0,83,170000,2,125948,13,11,1,0
2023,2,0,15,100000,16,100000,57,50,2,0
2023,2,0,71,185000,16,185000,86,75,1,1
2023,2,0,71,120250,16,120250,86,75,1,1
2023,0,0,45,25000,7,26992,31,25,2,2
2022,0,0,71,180000,16,180000,87,76,1,2
2023,1,0,122,85000,16,85000,87,76,1,1
2023,1,0,122,70000,16,70000,87,76,1,1
2023,2,0,19,100000,16,100000,87,76,1,2
2023,3,0,40,155000,16,155000,87,76,1,1
2023,3,0,40,140000,16,140000,87,76,1,1
2023,2,0,96,220000,16,220000,87,76,1,1
2023,2,0,40,204500,16,204500,87,76,1,1
2023,2,0,40,138900,16,138900,87,76,1,1
2022,1,0,122,23000,16,23000,37,31,2,2
2023,1,0,99,110000,16,110000,87,76,2,2
2023,2,0,45,182750,16,182750,87,76,1,2
2023,2,0,45,137500,16,137500,87,76,1,1
2023,3,0,89,314100,16,314100,87,76,1,1
2023,3,0,89,195800,16,195800,87,76,1,1
2023,2,0,13,205000,16,205000,87,76,1,1
2023,2,0,13,180000,16,180000,87,76,1,1
2023,2,0,71,165000,16,165000,87,76,1,2
2023,2,0,71,144000,16,144000,87,76,1,2
2023,0,0,19,160000,16,160000,87,76,1,1
2023,0,0,19,100000,16,100000,87,76,1,1
2023,2,0,53,199000,16,199000,87,76,1,1
2023,2,0,53,112000,16,112000,87,76,1,1
2023,0,0,21,130000,16,130000,77,68,0,2
2023,0,0,45,160000,16,160000,87,76,1,1
2023,0,0,45,135000,16,135000,87,76,1,1
2023,2,0,71,183000,16,183000,87,76,1,1
2023,2,0,13,350000,16,350000,87,76,2,1
2023,2,0,13,262500,16,262500,87,76,2,1
2023,2,0,36,122000,16,122000,87,76,1,1
2023,2,0,71,158677,16,158677,87,76,1,2
2023,1,0,36,103200,16,103200,87,76,1,1
2023,1,0,36,61200,16,61200,87,76,1,1
2022,1,0,71,155000,16,155000,87,76,2,2
2021,0,0,112,90000,14,66970,72,63,2,0
2023,2,0,71,59000,7,63701,20,22,2,0
2023,2,0,42,174500,16,174500,87,76,1,1
2023,2,0,42,113000,16,113000,87,76,1,1
2023,2,0,36,87000,16,87000,87,76,1,2
2023,2,0,36,108000,16,108000,87,76,1,2
2023,2,0,45,107250,16,107250,87,76,1,2
2023,2,0,45,119000,16,119000,87,76,1,1
2023,2,0,71,285800,16,285800,87,76,1,2
2023,2,0,71,154600,16,154600,87,76,1,2
2023,0,0,36,30000,16,30000,3,76,0,2
2023,1,0,68,220000,16,220000,87,76,1,1
2023,1,0,68,195000,16,195000,87,76,1,1
2023,2,0,53,168400,16,168400,87,76,1,1
2023,2,0,8,200000,16,200000,87,76,1,2
2023,2,0,45,153000,16,153000,13,11,1,2
2023,2,0,45,94000,16,94000,13,11,1,2
2023,2,0,45,90000,16,90000,87,76,1,2
2023,0,0,71,124234,16,124234,87,76,1,1
2023,0,0,71,74540,16,74540,87,76,1,1
2023,1,0,36,109000,16,109000,87,76,1,1
2022,2,0,99,80000,7,84053,29,24,2,0
2023,1,0,99,50000,16,50000,4,4,0,1
2023,2,0,36,125600,16,125600,87,76,1,2
2023,2,0,36,141290,16,141290,87,76,1,1
2023,2,0,36,74178,16,74178,87,76,1,1
2023,2,0,45,107500,16,107500,87,76,1,2
2023,1,0,36,52500,16,52500,87,76,1,1
2023,2,0,71,84000,16,84000,87,76,1,2
2023,2,0,16,125000,16,125000,87,76,1,1
2023,2,0,16,110000,16,110000,87,76,1,1
2023,2,0,96,200000,16,200000,87,76,1,1
2023,2,0,96,135000,16,135000,87,76,1,1
2022,0,0,22,48000,16,48000,87,76,2,0
2023,0,0,2,120000,16,120000,10,9,0,0
2023,2,0,33,200000,16,200000,87,76,0,2
2023,1,0,10,80000,16,80000,46,40,0,2
2023,2,0,71,257000,16,257000,87,76,1,1
2023,2,0,71,72000,7,77737,48,41,1,1
2023,2,0,71,36000,7,38868,48,41,1,1
2023,2,0,19,140000,16,140000,87,76,1,2
2023,1,0,71,50000,7,53984,67,59,2,0
2023,2,0,36,48000,7,51824,76,67,1,1
2023,2,0,36,38000,7,41027,76,67,1,1
2023,1,0,71,183310,16,183310,87,76,1,1
2023,2,0,36,102500,16,102500,87,76,1,2
2023,2,0,64,122000,16,122000,87,76,1,1
2023,2,0,64,94000,16,94000,87,76,1,1
2023,2,0,71,182000,16,182000,87,76,1,1
2023,2,0,99,72000,7,77737,48,41,1,1
2023,2,0,99,36000,7,38868,48,41,1,1
2023,3,0,71,300000,16,300000,87,76,1,1
2023,1,0,36,105500,16,105500,87,76,1,1
2022,1,0,71,110000,16,110000,87,76,2,2
2023,1,0,36,65000,8,79976,86,75,1,1
2023,1,0,36,36050,8,44356,86,75,1,1
2023,2,0,71,153400,16,153400,87,76,1,1
2023,2,0,71,122700,16,122700,87,76,1,1
2023,1,0,99,87000,16,87000,87,76,1,1
2023,0,0,71,50000,16,50000,37,76,1,2
2023,2,0,96,234100,16,234100,87,76,1,2
2023,2,0,96,203500,16,203500,87,76,1,2
2023,2,0,45,232200,16,232200,87,76,1,2
2023,2,0,45,167200,16,167200,87,76,1,2
2023,2,0,19,197000,16,197000,87,76,1,1
2023,2,0,19,106000,16,106000,87,76,1,1
2023,2,0,122,180000,16,180000,87,76,1,1
2023,2,0,122,145000,16,145000,87,76,1,1
2023,2,0,50,225000,16,225000,87,76,1,1
2023,2,0,50,200000,16,200000,87,76,1,1
2023,2,0,45,114000,16,114000,87,76,1,2
2023,2,0,45,291500,16,291500,87,76,1,1
2023,3,0,45,196200,16,196200,87,76,1,1
2023,3,0,45,150900,16,150900,87,76,1,1
2023,1,0,45,95000,16,95000,76,67,1,2
2023,1,0,45,80000,16,80000,76,67,1,2
2023,1,0,36,116000,16,116000,87,76,1,1
2023,1,0,36,72000,16,72000,87,76,1,1
2023,2,0,8,207000,16,207000,87,76,1,1
2023,2,0,8,167000,16,167000,87,76,1,1
2023,2,0,99,145000,16,145000,87,76,1,1
2023,2,0,99,135000,16,135000,87,76,1,1
2023,2,0,45,133800,16,133800,87,76,1,2
2023,2,0,45,96100,16,96100,87,76,1,2
2023,2,0,66,140000,16,140000,87,76,1,1
2023,2,0,66,100000,16,100000,87,76,1,1
2023,2,0,31,140000,16,140000,87,76,1,2
2023,2,0,31,115000,16,115000,87,76,1,2
2023,1,0,99,219000,16,219000,87,76,2,0
2023,2,0,13,126100,16,126100,87,76,2,1
2023,2,0,13,72000,16,72000,87,76,2,1
2023,1,0,99,175000,16,175000,87,76,1,2
2023,2,0,36,240500,16,240500,87,76,1,1
2023,2,0,36,137500,16,137500,87,76,1,1
2023,1,0,71,187500,16,187500,87,76,1,1
2023,1,0,71,165000,16,165000,87,76,1,1
2023,1,0,104,60000,8,73824,86,75,2,1
2022,0,3,36,24000,7,25216,76,76,2,2
2023,2,0,122,165750,16,165750,87,76,1,1
2023,2,0,106,225000,16,225000,87,76,1,2
2023,2,0,106,165750,16,165750,87,76,1,2
2023,1,0,99,89700,8,110367,86,75,1,1
2023,1,0,99,55250,8,67979,86,75,1,1
2023,2,0,71,115000,16,115000,87,76,1,2
2023,2,0,113,275000,16,275000,87,76,1,1
2023,2,0,113,175000,16,175000,87,76,1,1
2023,2,0,45,175308,16,175308,87,76,1,1
2023,2,0,45,100706,16,100706,87,76,1,1
2023,2,0,113,235000,16,235000,87,76,1,1
2023,2,0,113,135000,16,135000,87,76,1,1
2023,2,0,96,289076,16,289076,87,76,1,1
2023,2,0,96,202353,16,202353,87,76,1,1
2023,2,0,45,65000,7,70179,64,56,1,1
2023,2,0,45,35000,7,37788,64,56,1,1
2023,1,0,121,120000,16,120000,87,76,1,2
2023,2,0,45,231250,16,231250,87,76,1,2
2023,2,0,45,138750,16,138750,87,76,1,2
2022,0,0,71,100000,16,100000,87,76,1,2
2023,0,0,80,150000,16,150000,87,76,1,1
2023,0,0,80,120000,16,120000,87,76,1,1
2022,2,0,40,133000,16,133000,57,50,2,1
2023,2,0,71,272550,16,272550,87,76,1,1
2023,2,0,71,198200,16,198200,87,76,1,1
2023,2,0,45,187500,16,187500,87,76,1,2
2023,2,0,36,155000,16,155000,87,76,1,2
2023,2,0,36,64000,16,64000,87,76,1,2
2023,2,0,33,235000,16,235000,87,76,1,1
2023,2,0,33,185000,16,185000,87,76,1,1
2023,2,0,71,143100,16,143100,13,11,1,1
2023,2,0,71,113000,16,113000,13,11,1,1
2023,2,0,13,142000,16,142000,87,76,1,2
2023,2,0,71,180560,16,180560,87,76,1,1
2023,2,0,71,115440,16,115440,87,76,1,1
2023,2,0,71,120000,16,120000,13,11,1,1
2023,2,0,71,110000,16,110000,13,11,1,1
2023,1,0,99,62000,8,76284,86,75,1,2
2023,1,0,99,52000,8,63980,86,75,1,2
2023,2,0,45,141600,16,141600,87,76,1,1
2023,1,0,99,48000,8,59059,86,75,1,2
2023,1,0,99,38000,8,46755,86,75,1,2
2023,2,0,45,128000,16,128000,87,76,1,2
2023,2,0,45,236000,16,236000,87,76,1,2
2022,0,0,71,130000,16,130000,87,76,1,1
2022,2,0,109,125000,16,125000,87,76,2,2
2022,2,0,45,175000,16,175000,87,76,1,1
2022,2,0,45,155000,16,155000,87,76,1,1
2022,2,0,45,153600,16,153600,87,76,1,1
2022,2,0,45,106800,16,106800,87,76,1,1
2022,2,0,71,140000,16,140000,87,76,1,1
2022,2,0,64,122000,16,122000,87,76,1,1
2022,2,0,64,94500,16,94500,87,76,1,1
2022,2,0,45,170000,16,170000,87,76,1,1
2022,2,0,45,130000,16,130000,87,76,1,1
2022,2,0,64,145000,16,145000,87,76,1,1
2022,2,0,64,128000,16,128000,87,76,1,1
2022,2,0,45,145000,16,145000,87,76,1,1
2022,2,0,45,100000,16,100000,87,76,1,1
2022,2,0,45,120000,16,120000,87,76,1,1
2022,2,0,45,115000,16,115000,87,76,1,1
2022,2,0,12,150000,16,150000,87,76,1,2
2022,1,0,36,150000,16,150000,87,76,1,1
2022,1,0,36,100000,16,100000,87,76,1,1
2022,1,0,71,150000,16,150000,87,76,1,2
2022,1,0,71,127500,16,127500,87,76,1,2
2022,2,0,71,126500,16,126500,87,76,1,2
2022,2,0,71,51000,16,51000,87,76,1,2
2022,1,0,45,260000,16,260000,87,76,1,1
2022,1,0,45,175000,16,175000,87,76,1,1
2022,0,0,10,40000,16,40000,5,53,1,2
2022,0,0,4,40000,16,40000,60,5,1,2
2022,2,0,45,250000,16,250000,87,76,1,2
2022,2,0,45,63000,16,63000,87,76,1,2
2022,2,0,99,210000,16,210000,87,76,1,2
2022,2,0,99,160000,16,160000,87,76,1,2
2022,2,0,71,272550,16,272550,87,76,1,2
2022,2,0,71,198200,16,198200,87,76,1,2
2022,1,0,71,90000,7,94560,29,24,1,2
2022,1,0,71,50000,7,52533,29,24,1,2
2022,2,0,71,220000,16,220000,87,76,1,1
2022,2,0,71,146000,16,146000,87,76,1,1
2022,2,0,107,248400,16,248400,13,11,1,2
2022,2,0,107,183600,16,183600,13,11,1,2
2022,0,0,98,40000,16,40000,60,5,1,2
2022,1,0,45,120000,16,120000,87,76,1,1
2022,1,0,45,95000,16,95000,87,76,1,1
2022,0,0,45,160000,16,160000,87,76,1,1
2022,0,0,45,135000,16,135000,87,76,1,1
2022,0,0,64,23000,7,24165,43,38,1,0
2022,2,0,45,216000,16,216000,87,76,1,2
2022,2,0,45,144000,16,144000,87,76,1,2
2022,0,0,45,85000,16,85000,87,76,1,1
2022,0,0,45,65000,16,65000,87,76,1,1
2022,2,0,36,149000,16,149000,87,76,1,2
2022,2,0,36,119000,16,119000,87,76,1,2
